make_model_ordinal,price,type_ordinal,warranty_ordinal,mileage,gearbox_ordinal,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,comfort_&_convenience,entertainment_&_media,safety_&_security,empty_weight,general_inspection,full_service_history,non_smoker_vehicle,emission_class,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,Compact,Convertible,Coupe,Off-Road/Pick-up,Sedan,Station wagon
7,38999.0,0,1,59381.0,1,0,1,2143.0,7.0,123.0,1,Standard,Plus,Safety Premium Package,1275.0,New,1,No,Euro 6,1,1.0,1,3.0,100.0,5.3,1,0,0,0,0,0
9,6400.0,0,0,179000.0,1,1,1,1991.0,6.0,99.5,1,Standard,Standard,Safety Premium Plus Package,1345.0,New,0,No,Euro 6,1,2.0,0,16.0,80.0,5.2,1,0,0,0,0,0
9,13990.0,0,0,123000.0,0,1,1,1991.0,6.0,99.5,1,Standard,Standard,Safety Premium Plus Package,1345.0,New,0,No,Euro 5,1,2.0,0,10.0,80.0,5.2,1,0,0,0,0,0
9,23990.0,0,0,51078.0,1,1,1,1461.0,7.0,99.5,1,Standard,Standard,Safety Premium Package,1295.0,New,0,No,Euro 6,1,1.0,0,3.0,85.0,4.1,1,0,0,0,0,0
9,16800.0,0,1,154000.0,1,1,1,1500.0,7.0,102.0,1,Standard,Standard,Safety Premium Package,1295.0,New,0,Yes,Euro 5,1,1.0,0,8.0,80.0,3.9,1,0,0,0,0,0
7,26900.0,0,0,139719.0,1,1,1,1950.0,6.0,0.0,1,Standard,Standard,Safety Premium Package,1290.0,New,1,No,Euro 6,1,1.0,1,3.0,110.0,4.8,1,0,0,0,0,0
0,13900.0,0,1,212000.0,0,1,1,1595.0,5.0,98.0,1,Standard,Standard,Safety Premium Package,1270.0,New,0,No,Euro 6,1,2.0,1,6.0,75.0,3.8,1,0,0,0,0,0
3,59950.0,0,0,8400.0,1,0,1,1991.0,7.0,175.0,2,Standard,Plus,Safety Premium Package,1480.0,New,1,No,Euro 6,1,1.0,0,1.0,225.0,8.3,1,0,0,0,0,0
9,23990.0,0,0,51078.0,1,1,1,1461.0,7.0,99.5,1,Standard,Standard,Safety Premium Package,1295.0,New,0,No,Euro 6,1,1.0,0,3.0,85.0,4.1,1,0,0,0,0,0
8,19750.0,0,0,151300.0,1,0,1,1991.0,7.0,145.0,1,Premium,Standard,Safety Premium Package,1345.0,New,1,Yes,Euro 6,1,2.0,1,9.0,155.0,6.2,1,0,0,0,0,0
17,15000.0,0,0,129000.0,1,1,1,1598.0,6.0,114.0,1,Standard,Standard,Safety Premium Plus Package,1395.0,New,0,No,Euro 6,1,2.0,1,9.0,100.0,5.3,1,0,0,0,0,0
2,72890.0,0,0,12900.0,1,0,1,1991.0,8.0,162.0,2,Standard,Standard,Safety Premium Plus Package,1555.0,New,0,No,Euro 6,1,1.0,0,1.0,310.0,8.4,1,0,0,0,0,0
6,28980.0,0,0,36605.0,1,1,1,2143.0,7.0,120.0,1,Standard,Standard,Safety Premium Package,1485.0,New,0,No,Euro 6,0,2.0,1,5.0,132.0,4.35,1,0,0,0,0,0
6,37900.0,0,0,71927.0,1,0,1,1991.0,7.0,143.0,1,Standard,Plus,Safety Premium Package,1350.0,New,1,No,Euro 6,1,3.0,1,2.0,140.0,6.2,1,0,0,0,0,0
7,23780.0,0,1,80928.0,1,1,1,2143.0,6.0,101.5,1,Standard,Standard,Safety Premium Package,1275.0,New,0,No,Euro 6,1,2.0,1,4.0,100.0,4.2,1,0,0,0,0,0
8,31718.0,0,0,83624.0,1,0,1,1332.0,8.0,22.0,1,Standard,Standard,Safety Premium Plus Package,1680.0,New,0,No,Euro 6,1,1.0,1,1.0,160.0,1.4,1,0,0,0,0,0
9,27800.0,0,0,61618.0,1,1,1,1461.0,7.0,99.5,1,Standard,Standard,Safety Standard Package,1425.0,New,0,No,Euro 6,1,2.0,0,4.0,80.0,3.7,1,0,0,0,0,0
9,26850.0,0,0,25681.0,1,0,1,1332.0,7.0,126.0,1,Standard,Standard,Safety Premium Package,1365.0,Not_passed,0,No,Euro 6,1,3.0,0,2.0,100.0,0.0,1,0,0,0,0,0
0,4850.0,0,1,176000.0,0,0,1,1498.0,5.0,139.0,1,Standard,Standard,Safety Premium Package,1245.0,New,1,Yes,Euro 5,0,1.0,1,11.0,70.0,5.8,1,0,0,0,0,0
9,31450.0,0,1,99597.0,1,1,1,1461.0,7.0,99.5,1,Standard,Plus,Safety Premium Package,1325.0,New,1,No,Euro 6,1,1.0,0,3.0,85.0,4.6,1,0,0,0,0,0
9,17944.0,0,1,99939.0,0,0,1,1595.0,7.0,131.0,1,Premium,Standard,Safety Premium Package,1270.0,New,1,No,Euro 6,1,1.0,0,6.0,90.0,5.6,1,0,0,0,0,0
7,19950.0,0,1,189278.0,1,1,1,2143.0,7.0,0.0,1,Premium,Standard,Safety Premium Package,1345.0,New,1,No,Euro 6,1,2.0,1,7.0,100.0,3.8,1,0,0,0,0,0
8,38990.0,0,0,32800.0,1,0,1,1332.0,8.0,22.0,1,Standard,Standard,Safety Premium Package,1700.0,Not_passed,0,No,Euro 6,1,3.0,1,2.0,160.0,1.3,1,0,0,0,0,0
9,23536.0,0,0,29721.0,1,1,1,1461.0,7.0,99.5,1,Standard,Standard,Safety Premium Package,1445.0,New,0,No,Euro 6,1,1.0,0,3.0,85.0,3.9,1,0,0,0,0,0
6,20490.0,0,0,75000.0,1,1,1,2143.0,7.0,120.0,1,Standard,Standard,Safety Standard Package,1485.0,New,0,No,Euro 6,1,1.0,1,6.0,130.0,4.1,1,0,0,0,0,0
7,37950.0,0,0,67953.0,1,0,1,1332.0,7.0,0.0,1,Standard,Plus,Safety Premium Package,1275.0,New,1,No,Euro 6,1,2.0,1,4.0,121.0,5.2,1,0,0,0,0,0
8,36999.0,0,0,25900.0,1,0,1,1332.0,8.0,22.0,1,Standard,Standard,Safety Premium Package,1680.0,New,0,No,Euro 6,1,1.0,1,1.0,160.0,1.4,1,0,0,0,0,0
7,33950.0,0,1,74951.0,1,0,1,1333.0,7.0,123.0,1,Standard,Plus,Safety Premium Package,1275.0,New,1,No,Euro 6,1,2.0,1,4.0,120.0,5.3,1,0,0,0,0,0
9,12245.0,0,0,140230.0,0,1,1,1461.0,7.0,92.0,1,Premium,Standard,Safety Premium Package,1285.0,New,1,No,Euro 5,0,2.0,0,9.0,80.0,3.6,1,0,0,0,0,0
7,19995.0,0,1,63522.0,0,0,1,1595.0,6.0,123.0,1,Premium,Standard,Safety Premium Package,1275.0,New,1,No,Euro 6,1,2.0,1,5.0,115.0,5.3,1,0,0,0,0,0
8,37990.0,0,0,33576.0,1,0,1,1991.0,7.0,22.0,2,Standard,Standard,Safety Premium Package,1680.0,New,0,No,Euro 6,1,1.0,1,3.0,165.0,0.0,1,0,0,0,0,0
18,30490.0,0,0,28539.0,0,1,1,1900.0,6.0,134.0,1,Standard,Plus,Safety Premium Package,1460.0,New,0,No,Euro 6,1,1.0,0,1.0,85.0,0.0,1,0,0,0,0,0
9,27800.0,0,0,61618.0,1,1,1,1461.0,7.0,99.5,1,Standard,Standard,Safety Standard Package,1425.0,New,0,No,Euro 6,0,2.0,0,4.0,80.0,3.7,1,0,0,0,0,0
9,16945.0,0,1,135462.0,1,0,1,1595.0,7.0,124.0,1,Standard,Standard,Safety Premium Package,1295.0,New,0,No,Euro 6,0,2.0,0,7.0,90.0,5.3,1,0,0,0,0,0
8,18950.0,0,1,114795.0,1,0,1,1991.0,7.0,0.0,1,Premium,Standard,Safety Premium Package,1345.0,New,1,No,Euro 6,1,3.0,1,10.0,155.0,6.0,1,0,0,0,0,0
9,26980.0,0,1,82571.0,1,0,1,1595.0,7.0,126.0,1,Premium,Standard,Safety Premium Package,1295.0,New,0,No,Euro 6,1,2.0,0,4.0,90.0,5.4,1,0,0,0,0,0
9,18945.0,0,0,96488.0,1,0,1,1595.0,8.0,124.0,1,Premium,Standard,Safety Premium Package,1295.0,New,1,No,Euro 6,1,3.0,0,7.0,90.0,5.3,1,0,0,0,0,0
9,22950.0,0,1,109275.0,1,0,1,1595.0,7.0,126.0,1,Premium,Standard,Safety Premium Package,1295.0,New,1,Yes,Euro 6,1,2.0,0,4.0,90.0,5.4,1,0,0,0,0,0
19,40890.0,0,0,5000.0,1,0,1,1332.0,8.0,118.0,2,Premium,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,0.0,87.0,8.4,1,0,0,0,0,0
19,39900.0,0,0,7000.0,1,0,1,1332.0,8.0,118.0,2,Premium,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,0.0,87.0,8.4,1,0,0,0,0,0
19,38890.0,0,0,5000.0,1,0,1,1332.0,8.0,118.0,2,Premium,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,0.0,87.0,8.4,1,0,0,0,0,0
7,32990.0,0,0,41004.0,1,0,1,1332.0,7.0,120.0,1,Standard,Standard,Safety Premium Package,1275.0,New,0,No,Euro 6,1,2.0,1,4.0,120.0,5.3,1,0,0,0,0,0
9,12295.0,0,1,161839.0,0,0,1,1595.0,6.0,128.0,1,Premium,Standard,Safety Premium Package,1270.0,New,1,No,Euro 6,1,2.0,0,9.0,90.0,5.5,1,0,0,0,0,0
9,27400.0,0,0,96300.0,1,1,1,1461.0,7.0,99.5,1,Standard,Standard,Safety Premium Package,1445.0,New,0,No,Euro 6,1,2.0,0,4.0,85.0,3.9,1,0,0,0,0,0
3,52999.0,0,1,50426.0,1,0,1,1991.0,7.0,164.0,2,Standard,Standard,Safety Premium Package,1455.0,New,0,No,Euro 6,1,1.0,0,3.0,228.0,7.3,1,0,0,0,0,0
7,29950.0,0,0,63267.0,1,0,1,1332.0,7.0,123.0,1,Standard,Plus,Safety Premium Package,1275.0,Not_passed,1,No,Euro 6,0,2.0,1,4.0,121.0,5.3,1,0,0,0,0,0
8,36900.0,0,0,17500.0,1,0,1,1332.0,8.0,22.0,1,Standard,Standard,Safety Premium Package,1680.0,New,0,No,Euro 6,1,1.0,1,1.0,160.0,1.4,1,0,0,0,0,0
8,22950.0,0,1,81835.0,1,0,1,1991.0,7.0,140.0,1,Premium,Standard,Safety Premium Package,1365.0,Not_passed,1,No,Euro 6,1,1.0,1,8.0,155.0,6.0,1,0,0,0,0,0
9,34950.0,0,1,74458.0,1,0,1,1332.0,7.0,122.0,1,Standard,Plus,Safety Premium Package,1265.0,New,1,No,Euro 6,1,2.0,0,4.0,100.0,5.3,1,0,0,0,0,0
9,35950.0,0,0,14683.0,1,0,1,1332.0,7.0,126.0,1,Standard,Plus,Safety Premium Package,1265.0,New,1,No,Euro 6,1,1.0,0,1.0,100.0,6.1,1,0,0,0,0,0
7,19990.0,0,0,87119.0,1,1,1,2143.0,7.0,101.5,1,Standard,Standard,Safety Standard Package,1485.0,New,0,No,Euro 6,0,2.0,1,5.0,100.0,3.8,1,0,0,0,0,0
9,18750.0,0,1,108208.0,0,0,1,1595.0,6.0,126.0,1,Standard,Standard,Safety Premium Package,1295.0,New,1,No,Euro 6,1,3.0,0,7.0,90.0,5.4,1,0,0,0,0,0
9,15250.0,0,0,100532.0,0,0,1,1595.0,6.0,133.0,1,Premium,Standard,Safety Premium Package,1270.0,New,1,No,Euro 6,1,1.0,0,9.0,90.0,5.7,1,0,0,0,0,0
18,22790.0,0,1,47638.0,1,1,1,1500.0,7.0,102.0,1,Standard,Standard,Safety Premium Package,1395.0,New,0,No,Euro 6,1,1.0,1,5.0,80.0,3.9,1,0,0,0,0,0
9,27250.0,0,1,86000.0,1,1,1,1461.0,6.0,0.0,1,Standard,Plus,Safety Premium Package,1295.0,New,1,No,Euro 6,0,1.0,0,3.0,85.0,8.0,1,0,0,0,0,0
18,28790.0,0,1,24045.0,0,1,1,1500.0,6.0,104.0,1,Standard,Plus,Safety Premium Package,1425.0,New,0,No,Euro 6,1,1.0,1,3.0,85.0,0.0,1,0,0,0,0,0
9,28590.0,0,0,70840.0,1,1,1,1461.0,7.0,108.0,1,Standard,Standard,Safety Premium Package,1345.0,New,0,No,Euro 6,1,2.0,0,4.0,85.0,3.9,1,0,0,0,0,0
0,14990.0,0,1,69210.0,0,1,1,1461.0,5.0,98.0,1,Standard,Standard,Safety Premium Package,1270.0,Not_passed,0,No,Euro 5,0,1.0,1,8.0,67.0,3.8,1,0,0,0,0,0
9,23190.0,0,1,25919.0,1,1,1,1500.0,7.0,103.0,1,Standard,Plus,Safety Premium Package,1445.0,New,0,No,Euro 6,1,1.0,0,3.0,85.0,0.0,1,0,0,0,0,0
9,13950.0,0,0,133773.0,0,0,1,1595.0,6.0,120.0,1,Premium,Standard,Safety Premium Package,1260.0,New,1,No,Euro 6,1,3.0,0,9.0,90.0,5.2,1,0,0,0,0,0
7,33500.0,0,1,64810.0,1,0,1,1332.0,7.0,123.0,1,Standard,Plus,Safety Premium Package,1275.0,New,1,No,Euro 6,1,3.0,1,3.0,121.0,5.3,1,0,0,0,0,0
6,31500.0,0,0,47500.0,1,0,1,1991.0,7.0,141.0,1,Standard,Standard,Safety Premium Package,1450.0,New,0,No,Euro 6,1,3.0,1,3.0,140.0,6.1,1,0,0,0,0,0
9,17995.0,0,1,198291.0,0,1,1,1461.0,6.0,89.0,1,Premium,Standard,Safety Premium Package,1285.0,New,1,No,Euro 6,1,2.0,0,4.0,79.0,3.5,1,0,0,0,0,0
9,17950.0,0,1,75594.0,0,0,1,1595.0,6.0,120.0,1,Premium,Standard,Safety Premium Package,1270.0,New,1,No,Euro 6,1,1.0,0,6.0,90.0,5.2,1,0,0,0,0,0
9,26890.0,0,0,29999.0,1,1,1,1461.0,7.0,99.5,1,Standard,Standard,Safety Premium Package,1445.0,New,0,No,Euro 6,1,3.0,0,3.0,85.0,3.9,1,0,0,0,0,0
7,20500.0,0,1,95698.0,1,0,1,1595.0,7.0,123.0,1,Standard,Standard,Safety Premium Package,1275.0,New,1,No,Euro 6,1,3.0,1,9.0,115.0,5.3,1,0,0,0,0,0
9,18999.0,0,1,96010.0,1,1,1,1461.0,7.0,98.0,1,Premium,Standard,Safety Premium Package,1325.0,New,1,No,Euro 6,1,1.0,0,6.0,80.0,3.7,1,0,0,0,0,0
9,28490.0,0,0,33349.0,1,1,1,1950.0,7.0,121.0,1,Standard,Plus,Safety Premium Package,1295.0,New,1,Yes,Euro 6,0,1.0,0,1.0,85.0,4.6,1,0,0,0,0,0
0,14885.0,0,1,152591.0,0,0,1,1595.0,6.0,124.0,1,Standard,Standard,Safety Premium Package,1270.0,New,1,No,Euro 6,0,1.0,1,5.0,75.0,5.4,1,0,0,0,0,0
19,39990.0,0,0,4955.0,1,0,1,1332.0,8.0,118.0,2,Premium,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,1.0,87.0,8.4,1,0,0,0,0,0
9,17950.0,0,1,132111.0,1,0,1,1595.0,7.0,133.0,1,Premium,Standard,Safety Premium Package,1295.0,Not_passed,0,No,Euro 6,1,6.0,0,8.0,90.0,5.7,1,0,0,0,0,0
7,38950.0,0,0,15406.0,1,0,1,1332.0,7.0,0.0,1,Standard,Plus,Safety Premium Package,1275.0,New,1,No,Euro 6,1,3.0,1,3.0,121.0,5.2,1,0,0,0,0,0
0,20480.0,0,1,113284.0,1,0,1,1596.0,5.0,126.0,1,Premium,Plus,Safety Premium Package,1270.0,New,1,No,Euro 6,1,1.0,1,6.0,75.0,7.9,1,0,0,0,0,0
9,18400.0,0,0,102998.0,1,0,1,1595.0,7.0,126.0,1,Premium,Standard,Safety Premium Package,1295.0,New,1,No,Euro 6,1,3.0,0,7.0,90.0,5.4,1,0,0,0,0,0
19,37490.0,0,0,8500.0,1,1,1,1950.0,8.0,118.0,2,Premium,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,0.0,87.0,8.4,1,0,0,0,0,0
9,21945.0,0,0,50340.0,1,0,1,1595.0,7.0,121.0,1,Premium,Standard,Safety Premium Package,1295.0,New,1,No,Euro 6,1,2.0,0,6.0,90.0,5.2,1,0,0,0,0,0
9,21950.0,0,0,87385.0,1,0,1,1595.0,7.0,0.0,1,Premium,Standard,Safety Premium Package,1295.0,New,1,No,Euro 6,1,3.0,0,7.0,90.0,5.1,1,0,0,0,0,0
7,33950.0,0,1,86828.0,1,0,1,1333.0,7.0,123.0,1,Standard,Plus,Safety Premium Package,1275.0,New,1,No,Euro 6,1,2.0,1,4.0,120.0,5.3,1,0,0,0,0,0
19,39490.0,0,0,5000.0,1,0,1,1332.0,8.0,118.0,2,Premium,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,0.0,87.0,8.4,1,0,0,0,0,0
7,21999.0,0,0,93827.0,1,1,1,2143.0,6.0,99.0,1,Standard,Standard,Safety Premium Package,1275.0,New,0,No,Euro 6,1,2.0,1,6.0,101.0,4.2,1,0,0,0,0,0
18,18390.0,0,1,66574.0,0,1,1,1500.0,6.0,102.0,1,Standard,Standard,Safety Premium Package,1395.0,New,0,No,Euro 6,1,1.0,1,5.0,66.0,3.9,1,0,0,0,0,0
7,32490.0,0,0,49612.0,1,0,1,1332.0,7.0,123.0,1,Standard,Standard,Safety Premium Package,1275.0,New,0,No,Euro 6,1,2.0,1,4.0,120.0,5.3,1,0,0,0,0,0
18,28290.0,0,1,22888.0,0,1,1,1500.0,6.0,104.0,1,Standard,Plus,Safety Premium Package,1425.0,New,0,No,Euro 6,1,1.0,1,3.0,85.0,0.0,1,0,0,0,0,0
7,30900.0,0,0,13200.0,1,0,1,1332.0,7.0,120.0,1,Premium,Plus,Safety Premium Package,1375.0,Not_passed,0,No,Euro 6,1,1.0,1,2.0,120.0,5.3,1,0,0,0,0,0
7,21800.0,0,0,94000.0,1,1,1,2143.0,6.0,101.5,1,Standard,Standard,Safety Premium Package,1275.0,New,0,No,Euro 6,1,2.0,1,4.0,100.0,3.8,1,0,0,0,0,0
19,39490.0,0,0,8500.0,1,0,1,1332.0,8.0,118.0,2,Premium,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,0.0,87.0,8.4,1,0,0,0,0,0
7,23490.0,0,0,80630.0,1,1,1,2143.0,6.0,99.0,1,Premium,Standard,Safety Premium Package,1385.0,New,0,No,Euro 6,0,2.0,1,4.0,100.0,4.2,1,0,0,0,0,0
0,17495.0,0,1,78041.0,0,0,1,1595.0,5.0,126.0,1,Premium,Standard,Safety Premium Package,1270.0,New,0,No,Euro 6,1,3.0,1,7.0,75.0,5.5,1,0,0,0,0,0
6,22500.0,0,0,104500.0,1,1,1,2143.0,7.0,120.0,1,Standard,Standard,Safety Standard Package,1485.0,New,0,No,Euro 6,1,1.0,1,5.0,130.0,4.1,1,0,0,0,0,0
9,26950.0,0,1,89805.0,1,0,1,1332.0,7.0,122.0,1,Standard,Plus,Safety Premium Package,1265.0,New,1,No,Euro 6,1,1.0,0,3.0,100.0,5.3,1,0,0,0,0,0
9,16850.0,0,0,113023.0,1,0,1,1595.0,7.0,126.0,1,Premium,Standard,Safety Premium Package,1295.0,New,1,No,Euro 6,1,1.0,0,7.0,90.0,5.4,1,0,0,0,0,0
6,22999.0,0,0,112416.0,1,1,1,2143.0,7.0,107.0,1,Standard,Standard,Safety Premium Package,1485.0,New,0,No,Euro 6,1,2.0,1,6.0,132.0,4.35,1,0,0,0,0,0
9,21995.0,0,0,109367.0,1,0,1,1595.0,7.0,126.0,1,Premium,Standard,Safety Premium Package,1295.0,New,1,No,Euro 6,1,1.0,0,5.0,90.0,5.4,1,0,0,0,0,0
0,22745.0,0,1,100707.0,1,0,1,1595.0,7.0,126.0,1,Standard,Standard,Safety Premium Package,1295.0,New,1,No,Euro 6,1,2.0,1,4.0,75.0,5.4,1,0,0,0,0,0
7,31990.0,0,0,78959.0,1,0,1,1333.0,7.0,123.0,1,Standard,Plus,Safety Premium Package,1275.0,New,0,No,Euro 6,0,2.0,1,4.0,120.0,5.3,1,0,0,0,0,0
18,21690.0,0,1,59199.0,0,0,1,1300.0,6.0,127.0,1,Standard,Plus,Safety Premium Package,1350.0,New,0,No,Euro 6,1,1.0,1,3.0,80.0,0.0,1,0,0,0,0,0
0,18950.0,0,0,55538.0,0,0,1,1595.0,6.0,124.0,1,Standard,Standard,Safety Premium Package,1270.0,New,1,No,Euro 6,0,2.0,1,5.0,75.0,5.4,1,0,0,0,0,0
9,26245.0,0,1,44319.0,1,0,1,1595.0,7.0,126.0,1,Premium,Standard,Safety Premium Package,1295.0,New,1,No,Euro 6,1,2.0,0,4.0,90.0,5.4,1,0,0,0,0,0
19,74990.0,0,0,7000.0,1,0,1,1991.0,8.0,118.0,2,Standard,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,0.0,87.0,8.4,1,0,0,0,0,0
19,29990.0,0,1,23982.0,1,1,1,2143.0,8.0,118.0,2,Premium,Standard,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,3.0,87.0,8.4,1,0,0,0,0,0
9,21995.0,0,1,92469.0,1,0,1,1595.0,7.0,126.0,1,Premium,Standard,Safety Premium Package,1295.0,New,0,No,Euro 6,1,4.0,0,5.0,90.0,5.4,1,0,0,0,0,0
20,16900.0,0,1,131404.0,1,1,1,1461.0,7.0,1.0,1,Standard,Standard,Safety Premium Plus Package,1505.0,New,0,No,Euro 6,1,1.0,0,5.0,80.0,4.0,1,0,0,0,0,0
19,39990.0,0,0,8000.0,1,0,1,1332.0,8.0,118.0,2,Premium,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,0.0,87.0,8.4,1,0,0,0,0,0
9,27890.0,0,0,38236.0,1,1,1,1461.0,7.0,99.5,1,Premium,Plus,Safety Premium Package,1295.0,New,0,Yes,Euro 6,1,1.0,0,3.0,85.0,3.9,1,0,0,0,0,0
6,31999.0,0,0,30069.0,1,0,1,2000.0,7.0,139.0,1,Standard,Standard,Safety Premium Package,1485.0,New,0,No,Euro 6,1,1.0,1,3.0,142.0,6.1,1,0,0,0,0,0
9,13845.0,0,1,123617.0,0,1,1,1461.0,6.0,92.0,1,Standard,Standard,Safety Premium Package,1285.0,New,0,No,Euro 6,1,6.0,0,8.0,80.0,3.6,1,0,0,0,0,0
19,39990.0,0,0,8500.0,1,0,1,1332.0,8.0,118.0,2,Premium,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,0.0,87.0,8.4,1,0,0,0,0,0
21,43900.0,0,0,33297.0,1,1,1,1950.0,8.0,153.0,2,Standard,Plus,Safety Standard Package,1555.0,Not_passed,0,No,Euro 6,1,1.0,1,2.0,110.0,5.0,1,0,0,0,0,0
19,39999.0,0,0,19234.0,1,1,1,1950.0,8.0,130.0,2,Standard,Plus,Safety Premium Package,1705.0,Not_passed,0,No,Euro 6,1,1.0,0,2.0,142.0,8.4,1,0,0,0,0,0
19,26490.0,0,1,107245.0,1,1,1,1461.0,8.0,118.0,2,Premium,Plus,Safety Premium Package,1705.0,Not_passed,0,No,Euro 6,1,1.0,0,2.0,87.0,8.4,1,0,0,0,0,0
7,29999.0,0,0,43819.0,1,1,1,1950.0,6.0,104.0,1,Standard,Standard,Safety Premium Package,1275.0,New,0,No,Euro 6,0,1.0,1,3.0,112.0,4.2,1,0,0,0,0,0
7,35950.0,0,0,30535.0,1,0,1,1332.0,7.0,0.0,1,Standard,Plus,Safety Premium Package,1275.0,New,0,No,Euro 6,0,1.0,0,1.0,121.0,5.9,1,0,0,0,0,0
19,26990.0,0,1,52019.0,1,1,1,1461.0,8.0,118.0,2,Standard,Standard,Safety Premium Package,1705.0,New,0,No,Euro 6,1,2.0,0,4.0,87.0,8.4,1,0,0,0,0,0
7,20999.0,0,1,108714.0,1,1,1,2143.0,6.0,108.0,1,Standard,Standard,Safety Premium Package,1275.0,New,0,No,Euro 6,0,1.0,1,5.0,101.0,4.2,1,0,0,0,0,0
9,27490.0,0,0,25780.0,0,0,1,1332.0,6.0,121.0,1,Standard,Plus,Safety Premium Package,1295.0,Not_passed,0,Yes,Euro 6,1,1.0,0,2.0,100.0,5.3,1,0,0,0,0,0
19,27499.0,0,1,40505.0,1,0,1,1332.0,8.0,118.0,2,Standard,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,3.0,122.0,8.4,1,0,0,0,0,0
3,47999.0,0,1,66521.0,1,0,1,1991.0,7.0,164.0,2,Standard,Standard,Safety Premium Package,1455.0,New,0,No,Euro 6,1,1.0,0,3.0,228.0,7.3,1,0,0,0,0,0
19,45490.0,0,0,9000.0,1,1,1,1950.0,8.0,118.0,2,Standard,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,0.0,87.0,8.4,1,0,0,0,0,0
9,29490.0,0,0,22042.0,1,1,1,1950.0,7.0,121.0,1,Standard,Plus,Safety Premium Package,1295.0,New,1,Yes,Euro 6,0,1.0,0,1.0,85.0,4.6,1,0,0,0,0,0
7,21999.0,0,0,77642.0,0,1,1,2143.0,6.0,111.0,1,Standard,Standard,Safety Premium Package,1275.0,New,0,No,Euro 6,0,1.0,1,5.0,101.0,4.2,1,0,0,0,0,0
7,17990.0,0,0,175500.0,0,1,1,2143.0,6.0,101.5,1,Standard,Standard,Safety Premium Package,1275.0,New,0,No,Euro 6,0,6.0,1,8.0,100.0,4.2,1,0,0,0,0,0
19,30999.0,0,0,17000.0,0,1,1,1461.0,8.0,118.0,2,Standard,Plus,Safety Premium Package,1705.0,Not_passed,0,No,Euro 6,1,1.0,0,2.0,87.0,8.4,1,0,0,0,0,0
19,33490.0,0,0,9000.0,1,0,1,1332.0,8.0,118.0,2,Premium,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,0.0,87.0,8.4,1,0,0,0,0,0
12,34900.0,0,0,29348.0,1,1,1,1950.0,8.0,136.0,1,Standard,Standard,Safety Premium Package,1485.0,New,0,No,Euro 6,1,1.0,1,1.0,110.0,5.0,1,0,0,0,0,0
9,19999.0,0,0,73301.0,1,1,1,1461.0,7.0,104.0,1,Standard,Standard,Safety Premium Package,1295.0,New,0,No,Euro 6,0,2.0,0,4.0,81.0,3.9,1,0,0,0,0,0
8,46945.0,0,0,65.0,1,0,1,1332.0,7.0,22.0,1,Standard,Standard,Safety Premium Package,1580.0,New,0,No,Euro 6,0,1.0,1,1.0,118.0,1.4,1,0,0,0,0,0
19,29999.0,0,1,74291.0,1,1,1,1950.0,8.0,104.0,2,Standard,Plus,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,3.0,112.0,8.4,1,0,0,0,0,0
6,29999.0,0,1,55363.0,1,0,1,1991.0,7.0,141.0,1,Standard,Standard,Safety Premium Package,1485.0,New,0,No,Euro 6,1,1.0,1,3.0,142.0,6.1,1,0,0,0,0,0
19,17990.0,0,1,88677.0,1,1,1,1461.0,8.0,118.0,2,Standard,Standard,Safety Premium Package,1705.0,New,0,No,Euro 6,1,1.0,0,7.0,87.0,8.4,1,0,0,0,0,0
8,45900.0,0,0,1236.0,1,0,1,1332.0,8.0,0.0,1,Standard,Plus,Safety Premium Package,1580.0,New,0,Yes,Euro 6,1,1.0,1,0.0,75.0,1.0,1,0,0,0,0,0
19,28690.0,0,0,28993.0,1,0,1,1332.0,8.0,118.0,2,Premium,Plus,Safety Premium Package,1705.0,Not_passed,0,No,Euro 6,1,1.0,0,2.0,87.0,8.4,1,0,0,0,0,0
9,30899.0,0,1,29500.0,1,0,1,1332.0,7.0,127.0,1,Standard,Plus,Safety Premium Package,1265.0,New,0,No,Euro 6,0,1.0,0,3.0,100.0,5.2,1,0,0,0,0,0
9,32750.0,0,0,49444.0,1,0,1,1332.0,7.0,138.0,1,Standard,Plus,Safety Premium Package,1265.0,New,1,No,Euro 6,1,2.0,0,2.0,100.0,4.1,1,0,0,0,0,0
